M0P1	M0P2	102.86112826734461
N213	M0P2	63.73673707888247
N4	M0P2	66.39471125785212
N55	M0P2	64.43523836413078
N230	M0P2	65.03129208827886
N183	M0P2	65.5404933106256
N49	M0P2	66.15349739658268
N149	M0P2	65.85403716087603
N247	M0P2	62.762768749431416
N5	M0P2	62.35854915406526
N124	M0P2	64.83108497839567
N32	M0P2	65.73043916031747
N91	M0P2	63.58921897639084
N42	M0P2	64.0604163291755
N91	M0P1	60.49755888010259
N20	M0P2	62.6584029215519
N124	M0P1	61.754689682798926
N9	M0P2	62.426259279561236
N33	M0P2	64.0535859583706
N72	M0P2	66.25035188951824
N213	M0P1	59.917345234110144
N184	M0P2	63.9486512978292
N115	M0P2	62.906013995743706
N241	M0P2	64.33798986671172
N227	M0P2	66.05579173334263
N23	M0P2	64.10295364511168
N4	M0P1	62.007228830580516
N233	M0P2	64.60159900470899
N10	M0P2	63.2824337060612
N204	M0P2	63.04788670322523
N51	M0P2	64.29799335420103
N126	M0P2	61.720458289455564
N179	M0P2	64.14216073000716
N63	M0P2	63.334166442735295
N65	M0P2	64.99297246944116
N168	M0P2	65.46306324316538
N210	M0P1	58.1422562138614
N64	M0P2	64.2360538337889
N174	M0P1	62.27826162099882
N18	M0P2	64.68141125130933
N172	M0P2	64.90014518348471
N131	M0P2	63.762261294712516
N43	M0P2	63.349131784543715
N174	M0P2	65.07970423125153
N210	M0P2	61.80341501163639
N217	M0P2	62.34341349684837
N107	M0P2	64.92108455063862
N139	M0P2	63.580020191755466
N147	M0P2	61.182818090623186
N247	M0P1	59.16125949828711
N55	M0P1	61.331403949530795
N105	M0P2	63.33954115422239
N163	M0P1	58.00996226723146
N176	M0P2	63.795960128518345
N149	M0P1	62.17886558911414
N116	M0P2	63.347382414467575
N100	M0P2	63.87710930441244
N246	M0P2	64.26970757655363
N183	M0P1	60.80610219445953
N85	M0P1	62.34007993715932
N190	M0P2	62.734145072965475
N113	M0P2	63.66407275299571
N132	M0P2	64.0673904166274
N196	M0P2	63.97550111980672
N169	M0P2	63.147596650327614
N208	M0P2	61.34636230101751
N226	M0P2	63.54090908939543
N240	M0P2	62.60531364951021
N163	M0P2	61.74154400251791
N179	M0P1	60.66048722685082
N202	M0P2	63.74089482466479
N26	M0P2	63.814715593158326
N227	M0P1	62.498468578603934
N190	M0P1	59.79450233979151
N248	M0P2	63.407305099135556
N148	M0P2	63.910303095095514
N189	M0P2	64.26076029180695
N121	M0P2	64.45493440800783
N31	M0P2	62.84553427055653
N237	M0P2	65.04341484075849
N141	M0P2	63.640396943745145
N132	M0P1	61.18240762817959
N211	M0P2	66.24727235158934
N38	M0P2	62.08388714914054
N64	M0P1	60.95504986373999
N102	M0P2	64.47760935896804
N109	M0P2	64.2184215764646
N49	M0P1	61.96853919995192
N67	M0P2	63.35818191312592
N53	M0P1	61.469515765144024
N233	M0P1	60.82796201543533
N103	M0P2	65.17307526108198
N125	M0P2	63.677054132593184
N95	M0P2	62.087077079071605
N70	M0P2	61.69095924517751
N72	M0P1	62.37681821316164
N48	M0P2	62.5246798348453
N133	M0P2	64.27188902107446
N180	M0P1	60.54868411735515
N242	M0P2	64.45759729194833
N215	M0P2	64.0687065341117
N245	M0P2	63.682854139897245
N106	M0P2	65.36349449531554
N187	M0P2	63.43663956670571
N90	M0P2	62.56785570625652
N65	M0P1	61.63233784520344
N253	M0P2	64.7059278828965
N241	M0P1	61.34284618857782
N105	M0P1	60.38113369329949
N120	M0P2	61.40508399459213
N20	M0P1	59.021822790789884
N12	M0P2	63.62628412168124
N77	M0P2	63.544128747562354
N107	M0P1	62.0392961392281
N85	M0P2	65.30448700139095
N104	M0P2	62.17615459340118
N121	M0P1	61.331552361676586
N102	M0P1	60.458412168809446
N111	M0P2	63.22464214204956
N191	M0P2	63.323402861966315
N53	M0P2	63.27922816816863
N222	M0P2	63.129749915573484
N196	M0P1	60.82886017553392
N5	M0P1	60.13760434697906
N111	M0P1	60.318366381688975
N182	M0P1	60.546678797516506
N139	M0P1	60.633350576437806
N50	M0P2	62.592660280484324
N17	M0P2	63.679271289023745
N169	M0P1	60.20743650122313
N42	M0P1	60.88445509482335
N211	M0P1	62.57571343515883
N220	M0P2	63.97586263996311
N142	M0P1	57.83624639887421
N69	M0P2	62.27867327469721
N168	M0P1	62.32821349391452
N8	M0P2	61.97464551722169
N16	M0P2	61.97211242919002
N52	M0P2	62.07507287248518
N56	M0P2	61.429568025318076
N138	M0P2	64.85799267280527
N57	M0P2	61.773299965676415
N71	M0P1	60.04630800353061
N88	M0P2	60.279512182518374
N9	M0P1	59.32520241591283
N33	M0P1	60.168780714231616
N224	M0P2	63.78849270896899
N36	M0P2	63.48261942857789
N181	M0P2	64.37900076952792
N35	M0P2	63.24456007608842
N57	M0P1	58.792828571906284
N217	M0P1	58.63808382816205
N27	M0P2	62.823138432409905
N37	M0P2	62.883036412684305
N244	M0P2	63.245546873084095
N154	M0P2	63.78143371252372
N43	M0P1	59.562794580113405
N7	M0P2	63.68140788825622
N230	M0P1	61.98036855921964
N77	M0P1	60.0804440909269
N68	M0P2	63.625615998163994
N116	M0P1	60.24655414708832
N228	M0P2	64.50864687495778
N146	M0P2	63.23031416604499
N3	M0P2	61.655388201075766
N171	M0P2	62.63839349099726
N80	M0P2	63.44354835788545
N51	M0P1	60.597380849547335
N184	M0P1	59.99557074719996
N112	M0P2	61.9281727372836
N61	M0P2	61.977526232003584
N245	M0P1	60.85269434380825
N125	M0P1	60.704642940418125
N212	M0P2	64.10541153337545
N185	M0P2	60.69322303019726
N68	M0P1	59.886966145029874
N234	M0P2	59.674329704837874
N18	M0P1	61.38430930652976
N253	M0P1	60.95298629410536
N24	M0P2	63.53997423906549
N216	M0P2	63.01793393276603
N153	M0P2	61.60956798695406
N238	M0P2	61.85995536385599
N92	M0P2	63.90711197369819
N32	M0P1	61.82653053625836
N54	M0P2	63.02678491210827
N170	M0P2	63.684736607167
N41	M0P2	60.333097376722435
N231	M0P2	61.13517249563665
N203	M0P2	62.6635178113429
N79	M0P2	63.31691403778677
N63	M0P1	59.95789892600442
N67	M0P1	59.883520270083864
N158	M0P2	61.16237086288311
N167	M0P2	62.905014550582564
N23	M0P1	60.235927850788556
N151	M0P2	63.40068576628255
N14	M0P2	61.66094332337525
N244	M0P1	59.58141115671606
N41	M0P1	57.77165090444032
N156	M0P1	58.83433714064131
N150	M0P2	62.09486537709745
N100	M0P1	60.066208251184435
N16	M0P1	59.42232867854182
N192	M0P2	61.74370121453103
N165	M0P2	64.62632696136279
N142	M0P2	60.133921811349865
N131	M0P1	59.94693445912344
N60	M0P1	61.076856877771206
N141	M0P1	60.11090238809993
N164	M0P2	61.57604252035526
N56	M0P1	59.40828717831573
N189	M0P1	60.60944884909259
N156	M0P2	62.149336419603515
N110	M0P2	61.35918732254504
N54	M0P1	60.08052112805308
N148	M0P1	60.70884802145338
N114	M0P1	58.91681844967388
N159	M0P2	61.60904686649883
N248	M0P1	59.63554807539913
N187	M0P1	60.15593935601282
N134	M0P2	64.38194455570738
N147	M0P1	58.86700102685427
N152	M0P2	63.20660075473279
N176	M0P1	61.05330722045619
N48	M0P1	60.04523263408919
N58	M0P2	63.67119974130037
N252	M0P1	60.65961875888752
N114	M0P2	62.200438962638145
N13	M0P2	63.543852002992935
N30	M0P2	62.482083389571926
N60	M0P2	64.39716557769134
N155	M0P1	60.07649057184972
N145	M0P2	61.64872162730535
N226	M0P1	60.51056504602457
N140	M0P2	62.05561160866637
N8	M0P1	59.272306764906716
N162	M0P2	63.45733024787478
N129	M0P2	61.332322268724965
N194	M0P2	61.9661251837897
N71	M0P2	63.81130335040234
N155	M0P2	63.179282242130284
N243	M0P2	62.44821775715536
N171	M0P1	60.41469494984631
N242	M0P1	60.83007467695279
N180	M0P2	62.515830032709346
N135	M0P2	63.87983788310066
N128	M0P2	63.11475083144376
N208	M0P1	58.40062851145194
N203	M0P1	59.654170284891734
N182	M0P2	62.93852432657877
N10	M0P1	61.08533173826632
N198	M0P2	60.67288523623938
N74	M0P2	62.5672853181386
N75	M0P2	60.90620179279358
N237	M0P1	62.643764669730444
N165	M0P1	61.762145127460826
N252	M0P2	63.50672300233418
N240	M0P1	59.57113467554154
N0	M0P2	61.43643563694786
N115	M0P1	60.2795033882212
N246	M0P1	62.263411865074886
N228	M0P1	60.81960367952706
N135	M0P1	61.0085569639441
N154	M0P1	59.92581935619819
N122	M0P2	62.38283225583291
N73	M0P2	62.14992441752838
N224	M0P1	61.191488859651145
N38	M0P1	59.198784106168205
N221	M0P2	62.146428583550005
N123	M0P1	60.3511905860214
N7	M0P1	61.04971913723057
N104	M0P1	58.688033307854084
N36	M0P1	60.104526381299365
N109	M0P1	60.23961708432762
N90	M0P1	59.15562170797784
N59	M0P1	58.54894934069307
N70	M0P1	58.92502328497358
N87	M0P2	61.78121573040971
N13	M0P1	59.4420741059148
N200	M0P2	62.657363626793085
N191	M0P1	59.3201601872388
N239	M0P2	62.50080629394324
N143	M0P2	61.57075602483019
N123	M0P2	63.294369624236424
N12	M0P1	59.78381469693704
N218	M0P2	61.97013914792478
N215	M0P1	61.74397404587944
N219	M0P2	60.83967110541789
N199	M0P2	63.51063975101715
N177	M0P2	60.45875080109545
N24	M0P1	60.07825403021707
N11	M0P2	62.465551749930455
N207	M0P2	64.22759753591527
N199	M0P1	60.51595248450758
N22	M0P2	62.26029450083297
N98	M0P2	62.01660279631983
N21	M0P2	62.15607068132522
N205	M0P2	62.16358406001382
N78	M0P2	63.573015805835894
N144	M0P1	59.598927589850064
N126	M0P1	58.986198505488574
N59	M0P2	61.35322805571923
N138	M0P1	60.722415156662464
N222	M0P1	60.01526638321593
N35	M0P1	59.88936464111339
N173	M0P2	62.552048289777304
N79	M0P1	60.56601831055741
N95	M0P1	58.75483486310986
N34	M0P1	58.79187461305901
N62	M0P2	60.13774788368755
N202	M0P1	60.78809680956874
N92	M0P1	60.7579520142026
N232	M0P2	61.42118907837721
N69	M0P1	59.364289808887406
N172	M0P1	61.021657207704266
N78	M0P1	60.74164732726058
N2	M0P2	63.04234789900511
N223	M0P2	62.251931357553985
N234	M0P1	56.766775418152974
