N8	15.320422
N151	11.508521
N171	10.912506
N73	9.637318
N33	7.563246
N173	7.388836
N228	7.311647
N83	6.753689
N239	6.400876
N163	5.962365
N36	5.915849
N205	5.746862
N72	5.708954
N243	5.441893
N201	5.413266
N210	5.394365
N57	5.390945
N9	5.332885
N153	5.269496
N204	5.10096
N14	5.049519
N199	4.91074
N249	4.526576
N28	4.29545
N188	4.218608
N225	4.204579
N144	4.116447
N89	4.092073
N58	4.011875
N195	3.956423
N240	3.838029
N198	3.829551
N200	3.822321
N99	3.736334
N19	3.723481
N100	3.678204
N68	3.641957
N127	3.584111
N222	3.447952
N6	3.3949
N146	3.351303
N46	3.248689
N231	3.238355
N134	3.165279
N40	3.139525
N135	3.109179
N51	3.079876
N241	3.076525
N62	3.058462
N69	3.022228
N209	2.996624
N203	2.960064
N242	2.957347
N248	2.865171
N32	2.853499
N0	2.811912
N223	2.795815
N160	2.793523
N131	2.753897
N87	2.739054
N145	2.72055
N236	2.626596
N22	2.572021
N159	2.556971
N50	2.532803
N187	2.506781
N169	2.49981
N129	2.473264
N96	2.388328
N115	2.377272
N49	2.358647
N216	2.31831
N120	2.274022
N183	2.246833
N179	2.206185
N31	2.197075
N20	2.172482
N245	2.170476
N85	2.161033
N219	2.155569
N13	2.134541
N82	2.118454
N1	2.115522
N164	2.110499
N48	2.097221
N84	2.078415
N3	2.077702
N66	2.07731
N59	2.054683
N114	2.028376
N94	1.989614
N98	1.98178
N212	1.971123
N24	1.917818
N55	1.916368
N172	1.888907
N12	1.849434
N149	1.82546
N26	1.803299
N208	1.794847
N207	1.774479
N139	1.771259
N54	1.765832
N233	1.765021
N206	1.738944
N253	1.736593
N192	1.732619
N75	1.73197
N221	1.730328
N23	1.727069
N15	1.695934
N25	1.691122
N88	1.653949
N119	1.646145
N167	1.593457
N42	1.588725
N190	1.586687
N176	1.586665
N44	1.575767
N174	1.563059
N92	1.49441
N16	1.48877
N178	1.487514
N97	1.483803
N39	1.480208
N38	1.479534
N168	1.460325
N18	1.45164
N61	1.450921
N79	1.433743
N64	1.430176
N11	1.420105
N30	1.401837
N17	1.397305
N128	1.392835
N177	1.355381
N93	1.317216
N193	1.292849
N76	1.246517
N170	1.22426
N5	1.215776
N118	1.202686
N182	1.187855
N29	1.185521
N90	1.18389
N234	1.174195
N252	1.163822
N226	1.144935
N123	1.136198
N147	1.12784
N124	1.124866
N150	1.119554
N202	1.117341
N21	1.082557
N107	1.062609
N224	1.040692
N140	1.022183
N141	1.020439
N63	0.986189
N157	0.966068
N165	0.937142
N184	0.903101
M0P1	0.896092
N197	0.893342
N77	0.875813
N41	0.857036
N102	0.856588
N53	0.856169
N137	0.855389
N218	0.851591
N95	0.810311
N110	0.771115
N196	0.769684
N113	0.749368
N125	0.731639
N238	0.716943
N74	0.713108
N108	0.703022
N232	0.677104
N138	0.631904
N133	0.608474
N181	0.60214
N215	0.594773
N37	0.575461
N67	0.572686
N185	0.568023
N161	0.564008
N91	0.551925
N227	0.549327
N189	0.547091
N60	0.545093
N7	0.540836
N214	0.537728
N27	0.534385
N103	0.525967
N213	0.514585
N4	0.504927
N235	0.500555
N106	0.491114
N111	0.474108
N143	0.462918
N116	0.451542
N244	0.445139
N186	0.436486
N117	0.434103
N229	0.415367
N104	0.408998
N250	0.403373
N121	0.334442
N34	0.327072
N101	0.325011
N86	0.313128
N148	0.294908
N152	0.291994
N126	0.287805
N155	0.280189
N109	0.274732
N132	0.257491
N180	0.257153
N191	0.255101
N230	0.248594
N251	0.24786
N45	0.24419
N81	0.243505
N52	0.243251
M0P2	0.227377
N78	0.21976
N2	0.215449
N122	0.206239
N112	0.202491
N211	0.195297
N237	0.185192
N35	0.179169
N220	0.163452
N43	0.157971
N166	0.151341
N247	0.145809
N47	0.139222
N130	0.13009
N71	0.128155
N142	0.118792
N175	0.11803
N246	0.116572
N158	0.116221
N70	0.090194
N80	0.088682
N105	0.076001
N65	0.071299
N10	0.071231
N194	0.069623
N162	0.050313
N217	0.031664
N136	0.025657
N56	0.020055
N156	0.010087
N154	0.007518
